,area_m2,price_usd,lat,lon,place
3283,164,369643.63,-3.765418,-38.486664,Fortaleza
3284,70,146664.17,-3.774688,-38.484921,Fortaleza
3285,70,165075.2,-3.774688,-38.484921,Fortaleza
3286,70,187230.85,-3.774688,-38.484921,Fortaleza
3287,70,156025.71,-3.774688,-38.484921,Fortaleza
3288,70,156025.71,-3.774688,-38.484921,Fortaleza
3289,70,149784.68,-3.774688,-38.484921,Fortaleza
3290,112,269612.43,-3.774688,-38.484921,Fortaleza
3291,70,139437.99,-3.774688,-38.484921,Fortaleza
3292,76,165614.74,-3.773762,-38.497952,Fortaleza
3293,177,413935.28,-3.759676,-38.485558,Fortaleza
3294,72,143353.3,-3.759676,-38.485558,Fortaleza
3295,146,338671.9,-3.759046,-38.490158,Fortaleza
3296,164,414529.11,-3.763919,-38.487679,Fortaleza
3297,70,163765.83,-3.774688,-38.484921,Fortaleza
3298,106,217499.84,-3.772432,-38.492786,Fortaleza
3299,141,292886.16,-3.774008,-38.490818,Fortaleza
3300,78,180048.68,-3.7598488,-38.4872336,Fortaleza
3301,71,168700.61,-3.7598488,-38.4872336,Fortaleza
3302,77,178442.86,-3.7598488,-38.4872336,Fortaleza
3303,71,158671.28,-3.774008,-38.490818,Fortaleza
3304,101,237894.9,-3.774008,-38.490818,Fortaleza
3305,94,189773.76,-3.736215,-38.549351,Fortaleza
3306,151,292539.47,-3.7409152,-38.5618555,Fortaleza
3307,82,182771.01,-3.767818,-38.492821,Fortaleza
3309,58,77836.23,-3.812237,-38.533596,Fortaleza
3310,75,177197.77,-3.728506,-38.512775,Fortaleza
3311,84,173188.54,-3.742708,-38.561169,Fortaleza
3312,120,235910.87,-3.742708,-38.561169,Fortaleza
3313,80,203910.94,-3.737848,-38.517838,Fortaleza
3314,70,193471.88,-3.720492,-38.515106,Fortaleza
3315,234,405666.85,-3.71951,-38.515877,Fortaleza
3316,72,171628.28,-3.721922,-38.515682,Fortaleza
3317,87,166339.32,-3.729989,-38.551979,Fortaleza
3318,117,210731.76,-3.733244,-38.563896,Fortaleza
3319,85,148588.27,-3.733244,-38.563896,Fortaleza
3320,92,212194.96,-3.731622,-38.486061,Fortaleza
3321,86,229377.76,-3.728116,-38.487968,Fortaleza
3322,120,227985.39,-3.729989,-38.551979,Fortaleza
3324,91,219403.98,-3.788293,-38.466591,Fortaleza
3326,54,112856.83,-3.7752511,-38.476947,Fortaleza
3327,72,129196.46,-3.783123,-38.487621,Fortaleza
3328,117,240279.59,-3.772418,-38.485336,Fortaleza
3329,61,78087.74,-3.800027,-38.51046,Fortaleza
3330,114,241796.16,-3.8079797,-38.496936,Fortaleza
3331,116,275000.62,-3.807199,-38.494484,Fortaleza
3332,126,270846.59,-3.807199,-38.494484,Fortaleza
3333,95,203247.2,-3.807199,-38.494484,Fortaleza
3335,90,210636.89,-3.8079797,-38.496936,Fortaleza
3337,71,133668.16,-3.72187,-38.551979,Fortaleza
3338,53,96488.17,-3.75609,-38.596596,Fortaleza
3339,65,149784.68,-3.726883,-38.49419,Fortaleza
3340,87,168070.89,-3.794777,-38.498131,Fortaleza
3343,103,186172.06,-3.8122357,-38.4923404,Fortaleza
3344,80,170976.4,-3.808945,-38.492897,Fortaleza
3345,99,191995.25,-3.806473,-38.469219,Fortaleza
3346,89,162523.55,-3.8122357,-38.4923404,Fortaleza
3347,70,152281.09,-3.741638,-38.52309,Fortaleza
3348,189,429694.81,-3.734332,-38.487621,Fortaleza
3349,64,173500.59,-3.734332,-38.487621,Fortaleza
3350,130,303938.08,-3.734332,-38.487621,Fortaleza
3351,58,111255.69,-3.741229,-38.477791,Fortaleza
3354,54,86416.71,-3.788236,-38.570072,Fortaleza
3356,113,280185.98,-3.999737,-38.442928,Aquiraz
3357,150,96735.94,-3.735723,-38.481918,Fortaleza
3358,136,368037.5,-3.999737,-38.442928,Aquiraz
3359,87,153928.72,-3.999737,-38.442928,Aquiraz
3360,79,138059.66,-3.999737,-38.442928,Aquiraz
3361,95,247311.67,-3.630143,-38.742054,Caucaia
3369,57,110434.99,-3.999737,-38.442928,Aquiraz
3373,221,520411.9,-3.7604023,-38.4897058,Fortaleza
3374,90,206585.22,-3.760566,-38.490471,Fortaleza
3375,143,196592.39,-3.747069,-38.477108,Fortaleza
3376,114,109217.99,-3.738422,-38.475664,Fortaleza
3377,145,296448.85,-3.750421,-38.462497,Fortaleza
3378,78,82693.62,-3.75215,-38.466688,Fortaleza
3379,119,124820.57,-3.738422,-38.475664,Fortaleza
3380,116,234038.56,-3.750421,-38.462497,Fortaleza
3381,116,218404.79,-3.750421,-38.462497,Fortaleza
3382,130,287087.31,-3.748288,-38.469052,Fortaleza
3383,112,374461.71,-3.741709,-38.511925,Fortaleza
3384,94,178772.38,-3.806473,-38.469219,Fortaleza
3386,110,220932.4,-3.747069,-38.477108,Fortaleza
3387,123,249017.03,-3.747069,-38.477108,Fortaleza
3388,65,100747.67,-3.794777,-38.498131,Fortaleza
3389,126,278824.81,-3.747069,-38.477108,Fortaleza
3390,176,397309.49,-3.747069,-38.477108,Fortaleza
3391,170,124820.57,-3.738561,-38.508968,Fortaleza
3392,60,123718.71,-3.738412,-38.533012,Fortaleza
3394,65,109403.66,-3.724835,-38.53487,Fortaleza
3395,78,151720.33,-3.7344186,-38.5300598,Fortaleza
3396,118,288440.36,-3.747069,-38.477108,Fortaleza
3397,130,307978.84,-3.747069,-38.477108,Fortaleza
3399,64,78012.85,-3.80239,-38.566593,Fortaleza
3400,55,81133.37,-3.8062243,-38.5681573,Fortaleza
3401,172,379142.48,-3.767818,-38.492821,Fortaleza
3402,72,80814.76,-3.749303,-38.466316,Fortaleza
3406,210,396305.31,-3.732433,-38.5047,Fortaleza
3407,80,198152.65,-3.733789,-38.498131,Fortaleza
3408,73,193471.88,-3.732693,-38.504745,Fortaleza
3410,82,101574.4,-3.739245,-38.53476,Fortaleza
3411,111,246520.62,-3.747069,-38.477108,Fortaleza
3412,111,243400.11,-3.747069,-38.477108,Fortaleza
3413,111,246520.62,-3.747069,-38.477108,Fortaleza
3414,158,390064.28,-3.747069,-38.477108,Fortaleza
3415,92,165387.25,-3.767503,-38.533596,Fortaleza
3416,110,137302.62,-3.7559172,-38.5321648,Fortaleza
3417,169,390064.28,-3.760839,-38.484619,Fortaleza
3418,169,405666.85,-3.760839,-38.484619,Fortaleza
3419,152,358859.13,-3.733873,-38.488148,Fortaleza
3421,69,159146.22,-3.766579,-38.492878,Fortaleza
3422,152,343256.56,-3.734332,-38.487621,Fortaleza
3423,68,120139.79,-3.999737,-38.442928,Aquiraz
3424,136,246520.62,-3.999737,-38.442928,Aquiraz
3425,100,165387.25,-3.999737,-38.442928,Aquiraz
3429,100,224677.02,-3.999737,-38.442928,Aquiraz
3430,107,149784.68,-3.999737,-38.442928,Aquiraz
3431,123,230377.27,-3.774008,-38.490818,Fortaleza
3432,70,154465.45,-3.774688,-38.484921,Fortaleza
3433,133,343537.41,-3.737848,-38.517838,Fortaleza
3434,65,84253.88,-3.809187,-38.573856,Fortaleza
3435,56,92055.17,-3.742099,-38.522838,Fortaleza
3436,116,246208.57,-3.8591164669,-38.3854579926,Aquiraz
3440,101,187230.85,-3.794777,-38.498131,Fortaleza
3441,82,311739.37,-3.726883,-38.49419,Fortaleza
3445,54,130884.35,-3.738412,-38.533012,Fortaleza
3446,62,172907.07,-3.647672,-38.696972,Caucaia
3450,69,207624.97,-3.766579,-38.492878,Fortaleza
3452,119,146664.17,-3.739211,-38.471851,Fortaleza
3453,115,261688.51,-3.630143,-38.742054,Caucaia
3454,75,162929.85,-3.7922792,-38.5881036,Fortaleza
3455,109,263561.44,-3.766579,-38.492878,Fortaleza
3457,97,240539.84,-3.747069,-38.477108,Fortaleza
3458,56,156025.71,-3.741709,-38.511925,Fortaleza
3459,72,135118.26,-3.724844,-38.572979,Fortaleza
3460,94,169443.92,-3.724844,-38.572979,Fortaleza
3462,80,152905.19,-3.734913,-38.492496,Fortaleza
3464,75,121388.0,-3.757072,-38.553467,Fortaleza
3465,120,327653.99,-3.747069,-38.477108,Fortaleza
3466,93,249683.89,-3.744675,-38.513313,Fortaleza
3468,144,321263.49,-3.783123,-38.487621,Fortaleza
3469,56,92055.17,-3.721786,-38.478965,Fortaleza
3470,116,79573.11,-3.749755,-38.522962,Fortaleza
3471,130,161884.2,-3.735496,-38.488865,Fortaleza
3472,117,90494.91,-3.758597,-38.527107,Fortaleza
3476,158,218435.99,-3.733956,-38.492195,Fortaleza
3478,75,124820.57,-3.762844,-38.478535,Fortaleza
3479,184,374461.71,-3.731622,-38.486061,Fortaleza
3483,158,265243.71,-3.735313,-38.49155,Fortaleza
3485,126,281470.38,-3.747069,-38.477108,Fortaleza
3519,151,269144.35,-3.739274,-38.562298,Fortaleza
3521,69,84253.88,-3.8481419,-38.3931537,Aquiraz
3522,130,215315.48,-3.837316455,-38.3977881074,Aquiraz
3523,68,162266.74,-3.837677,-38.400569,Aquiraz
3524,119,196592.39,-3.731695,-38.488731,Fortaleza
3525,68,140423.14,-3.8366581106,-38.4016907215,Aquiraz
3527,67,167777.56,-3.737219,-38.535545,Fortaleza
3528,75,191557.44,-3.737219,-38.535545,Fortaleza
3530,122,296858.26,-3.742506,-38.4831217,Fortaleza
3531,74,158869.43,-3.774008,-38.490818,Fortaleza
3533,100,202833.42,-3.8359087749,-38.4002637863,Aquiraz
3534,71,139437.99,-3.774688,-38.484921,Fortaleza
3535,142,308930.91,-3.74719,-38.523746,Fortaleza
3536,207,436871.99,-3.755746,-38.466591,Fortaleza
3543,74,146352.11,-3.774008,-38.490818,Fortaleza
3546,154,234038.56,-3.743245,-38.497288,Fortaleza
3547,55,117019.28,-3.73808,-38.473259,Fortaleza
3548,58,129501.34,-3.738561,-38.508968,Fortaleza
3549,76,156025.71,-3.77714,-38.487774,Fortaleza
3550,66,358859.13,-3.726883,-38.49419,Fortaleza
3551,66,358859.13,-3.726883,-38.49419,Fortaleza
3552,61,77700.8,-3.712942,-38.56773,Fortaleza
3553,72,79573.11,-3.7357456,-38.5789131,Fortaleza
3557,74,149784.68,-3.744675,-38.513313,Fortaleza
3558,122,132621.85,-3.742591,-38.5047,Fortaleza
3559,112,280846.28,-3.741709,-38.511925,Fortaleza
3560,120,93615.42,-3.75087,-38.515278,Fortaleza
3561,127,78012.85,-3.726333,-38.463623,Fortaleza
3562,64,137302.62,-3.73808,-38.473259,Fortaleza
3563,104,201273.16,-3.999737,-38.442928,Aquiraz
3566,73,134182.11,-3.723951,-38.567634,Fortaleza
3567,87,154153.4,-7.225903,-39.324006,Juazeiro do Norte
3568,217,410659.67,-7.245056,-39.323834,Juazeiro do Norte
3569,73,134182.11,-3.723951,-38.567634,Fortaleza
3571,68,80771.7,-7.255119,-39.428499,Crato
3572,80,88934.65,-7.260095,-39.317429,Juazeiro do Norte
3573,97,159382.13,-7.244879,-39.322584,Juazeiro do Norte
3574,55,102352.86,-7.239585,-39.322343,Juazeiro do Norte
3576,100,197612.8,-7.244343,-39.321249,Juazeiro do Norte
3578,160,290199.71,-7.240809,-39.320776,Juazeiro do Norte
3580,66,88934.65,-3.8062243,-38.5681573,Fortaleza
3581,78,171628.28,-3.7247577,-38.4874706,Fortaleza
3584,66,84253.88,-3.8062243,-38.5681573,Fortaleza
3585,61,208516.81,-3.742591,-38.5047,Fortaleza
3586,125,232478.31,-3.74446,-38.496861,Fortaleza
3588,85,137302.62,-3.807263,-38.492878,Fortaleza
3589,75,117019.28,-3.630143,-38.742054,Caucaia
3590,217,416968.73,-7.245439,-39.322093,Juazeiro do Norte
3591,100,212327.59,-7.244343,-39.321249,Juazeiro do Norte
3593,65,149784.68,-3.8481419,-38.3931537,Aquiraz
3594,68,148224.42,-3.8365510627,-38.4012293816,Aquiraz
3596,98,343256.56,-3.728506,-38.512775,Fortaleza
3597,61,84253.88,-3.774656,-38.571667,Fortaleza
3598,129,252031.45,-3.794777,-38.498131,Fortaleza
3599,100,202833.42,-3.999737,-38.442928,Aquiraz
3600,70,130749.54,-3.7444844,-38.5316047,Fortaleza
3602,117,234038.56,-3.742591,-38.5047,Fortaleza
3604,55,102352.86,-7.239585,-39.322343,Juazeiro do Norte
3605,97,159146.22,-7.245503,-39.319618,Juazeiro do Norte
3606,87,154153.4,-7.225903,-39.324006,Juazeiro do Norte
3607,150,345779.81,-3.743245,-38.497288,Fortaleza
3608,68,165387.25,-3.8380925515,-38.4009289742,Aquiraz
3615,200,312051.42,-3.761953,-38.490116,Fortaleza
3616,91,200024.96,-3.788293,-38.466591,Fortaleza
3618,96,106097.48,-3.753634,-38.468723,Fortaleza
3620,125,112338.51,-3.737848,-38.517838,Fortaleza
3621,131,335658.11,-3.734332,-38.487621,Fortaleza
3622,120,199712.91,-3.728506,-38.512775,Fortaleza
3623,70,99856.45,-3.730263,-38.560987,Fortaleza
3624,64,78012.85,-3.7653134,-38.5540466,Fortaleza
3625,72,131061.59,-3.726883,-38.49419,Fortaleza
3626,96,209074.45,-3.748406,-38.529655,Fortaleza
3627,90,157940.77,-3.72187,-38.551979,Fortaleza
3628,64,137302.62,-3.7347,-38.496689,Fortaleza
3629,68,84253.88,-3.795329,-38.487621,Fortaleza
3631,70,187230.85,-3.726883,-38.49419,Fortaleza
3632,73,159146.22,-3.7987994,-38.4925034,Fortaleza
3633,116,277725.76,-3.75084,-38.461456,Fortaleza
3634,200,327653.99,-3.748738,-38.499027,Fortaleza
3635,62,137302.62,-3.7347,-38.496689,Fortaleza
3636,75,78012.85,-3.741709,-38.511925,Fortaleza
3637,65,105161.33,-3.741229,-38.477791,Fortaleza
3638,78,182407.47,-3.7602855,-38.4880104,Fortaleza
3639,116,168507.77,-3.7481821,-38.4946628,Fortaleza
3640,145,249641.14,-3.747069,-38.477108,Fortaleza
3641,97,165387.25,-3.7544046,-38.5254241,Fortaleza
3642,210,421269.42,-3.733956,-38.492195,Fortaleza
3644,70,118579.54,-3.741229,-38.477791,Fortaleza
3645,56,76399.55,-3.819476,-38.492878,Fortaleza
3646,65,88495.91,-3.819476,-38.492878,Fortaleza
3647,124,296448.85,-3.732693,-38.504745,Fortaleza
3648,70,80821.31,-3.740506,-38.562442,Fortaleza
3650,62,79067.59,-3.770715,-38.588726,Fortaleza
3651,135,121700.05,-3.753562,-38.50864,Fortaleza
3653,112,149784.68,-3.728506,-38.512775,Fortaleza
3654,189,442398.42,-3.767818,-38.492821,Fortaleza
3655,152,355875.92,-3.767818,-38.492821,Fortaleza
3656,152,265243.71,-3.767818,-38.492821,Fortaleza
3657,145,341095.3,-3.747069,-38.477108,Fortaleza
3659,67,125323.9,-3.75609,-38.596596,Fortaleza
3660,57,108064.03,-3.75609,-38.596596,Fortaleza
3661,67,84253.88,-3.75609,-38.596596,Fortaleza
3663,150,234038.56,-3.766579,-38.492878,Fortaleza
3664,129,187230.85,-3.794777,-38.498131,Fortaleza
3671,73,180989.82,-3.731695,-38.488731,Fortaleza
3672,134,187230.85,-3.728173,-38.496777,Fortaleza
3673,53,131061.59,-3.726883,-38.49419,Fortaleza
3674,115,90494.91,-3.794777,-38.498131,Fortaleza
3680,75,165387.25,-3.741709,-38.511925,Fortaleza
3681,70,140423.14,-3.807199,-38.494484,Fortaleza
3682,174,137302.62,-3.73771,-38.475487,Fortaleza
3685,57,134182.11,-3.738561,-38.508968,Fortaleza
3686,80,149784.68,-3.742591,-38.5047,Fortaleza
3687,127,187230.85,-3.747069,-38.477108,Fortaleza
3690,85,156025.71,-3.738561,-38.508968,Fortaleza
3692,90,147830.3,-3.73771,-38.475487,Fortaleza
3694,118,185430.94,-3.73771,-38.475487,Fortaleza
3699,104,124820.57,-3.747069,-38.477108,Fortaleza
3700,82,157585.97,-3.767818,-38.492821,Fortaleza
3701,100,212194.96,-7.237641,-39.319938,Juazeiro do Norte
3702,100,202340.38,-7.244396,-39.313096,Juazeiro do Norte
3704,63,84788.42,-7.229036,-39.312446,Juazeiro do Norte
3708,85,154661.95,-3.741186,-38.5690362,Fortaleza
3711,121,246520.62,-3.729989,-38.551979,Fortaleza
3712,70,150800.09,-3.807199,-38.494484,Fortaleza
3713,70,148231.6,-3.807199,-38.494484,Fortaleza
3715,86,194207.7,-3.807199,-38.494484,Fortaleza
3716,59,127522.62,-3.807199,-38.494484,Fortaleza
3718,73,156466.95,-3.807263,-38.492878,Fortaleza
3719,70,118995.5,-3.716053,-38.546726,Fortaleza
3720,120,266913.81,-3.807263,-38.492878,Fortaleza
3721,91,202396.86,-3.807263,-38.492878,Fortaleza
3722,58,120278.66,-3.807263,-38.492878,Fortaleza
3723,100,249641.14,-3.999737,-38.442928,Aquiraz
3724,100,202833.42,-3.999737,-38.442928,Aquiraz
3725,130,343256.56,-3.748288,-38.469052,Fortaleza
3726,145,271484.74,-3.750421,-38.462497,Fortaleza
3727,116,259002.68,-3.750421,-38.462497,Fortaleza
3728,81,115459.02,-3.724562,-38.486015,Fortaleza
3729,87,134182.11,-3.732433,-38.5047,Fortaleza
3731,91,149784.68,-3.999737,-38.442928,Aquiraz
3732,122,215315.48,-3.743245,-38.497288,Fortaleza
3733,63,74892.34,-3.7325631,-38.4857996,Fortaleza
3734,70,121700.05,-3.8079797,-38.496936,Fortaleza
3735,122,202833.42,-3.743245,-38.497288,Fortaleza
3736,169,265243.71,-3.760486,-38.488823,Fortaleza
3738,64,124820.57,-3.726883,-38.49419,Fortaleza
3739,78,193471.88,-3.731695,-38.488731,Fortaleza
3740,72,90494.91,-3.999737,-38.442928,Aquiraz
3742,87,74892.34,-3.7645652,-38.541062,Fortaleza
3743,150,342320.41,-3.743245,-38.497288,Fortaleza
3744,210,436871.99,-3.732433,-38.5047,Fortaleza
3746,84,171628.28,-3.724844,-38.572979,Fortaleza
3747,165,405666.85,-3.732433,-38.5047,Fortaleza
3748,150,327653.99,-3.74446,-38.496861,Fortaleza
3749,64,146664.17,-3.742591,-38.5047,Fortaleza
3750,241,399425.82,-3.733342,-38.494102,Fortaleza
3752,86,140423.14,-3.807263,-38.492878,Fortaleza
3755,75,87374.39,-4.18258,-38.088495,Beberibe
3756,60,78012.85,-3.7575701,-38.5511514,Fortaleza
3757,56,124820.57,-3.737219,-38.535545,Fortaleza
3758,70,84253.88,-3.7368765,-38.505031,Fortaleza
3759,126,202833.42,-3.747069,-38.477108,Fortaleza
3760,60,81133.37,-3.734332,-38.487621,Fortaleza
3761,60,140423.14,-3.999737,-38.442928,Aquiraz
3762,100,134182.11,-3.734332,-38.487621,Fortaleza
3763,130,184110.34,-3.732433,-38.5047,Fortaleza
3764,70,87374.39,-3.722278,-38.465279,Fortaleza
3766,98,217696.74,-3.6275773,-38.7328914,Caucaia
3767,84,232491.41,-3.7408356,-38.4797356,Fortaleza
3768,105,244320.97,-3.7408356,-38.4797356,Fortaleza
3769,62,133479.68,-3.749134,-38.5294162,Fortaleza
3770,80,170976.4,-3.803746,-38.482364,Fortaleza
3771,116,275541.4,-3.766667,-38.5,Fortaleza
3773,156,434999.68,-3.7397474,-38.5007597,Fortaleza
3774,176,265243.71,-3.8481419,-38.3931537,Aquiraz
3775,82,159146.22,-3.767818,-38.492821,Fortaleza
3777,80,93615.42,-3.740297,-38.529602,Fortaleza
3778,72,156686.32,-3.7758741552,-38.4839433432,Fortaleza
3779,72,156686.32,-3.7602855,-38.4880104,Fortaleza
3782,100,218435.99,-3.747069,-38.477108,Fortaleza
3783,100,218435.99,-3.747069,-38.477108,Fortaleza
3784,100,218435.99,-3.747069,-38.477108,Fortaleza
3786,100,218435.99,-3.747069,-38.477108,Fortaleza
3787,100,218435.99,-3.747069,-38.477108,Fortaleza
3788,220,496785.87,-3.747069,-38.477108,Fortaleza
3789,220,508019.72,-3.747069,-38.477108,Fortaleza
3790,116,272544.46,-3.747069,-38.477108,Fortaleza
3791,116,281906.01,-3.747069,-38.477108,Fortaleza
3792,117,327653.99,-3.733342,-38.494102,Fortaleza
3793,120,196592.39,-3.728506,-38.512775,Fortaleza
3794,100,87374.39,-3.747069,-38.477108,Fortaleza
3795,130,290207.82,-3.73808,-38.473259,Fortaleza
3796,93,180373.52,-3.7273,-38.485538,Fortaleza
3797,134,188543.65,-3.742591,-38.5047,Fortaleza
3798,143,212194.96,-3.749207,-38.505657,Fortaleza
3799,114,234038.56,-3.741079,-38.514633,Fortaleza
3800,119,265243.71,-3.741079,-38.514633,Fortaleza
3801,80,156025.71,-3.742492,-38.492767,Fortaleza
3802,148,358859.13,-3.762158,-38.485336,Fortaleza
3803,127,102976.97,-3.746874,-38.53981,Fortaleza
3804,113,93615.42,-3.75585,-38.52599,Fortaleza
3805,65,124820.57,-3.742512,-38.513828,Fortaleza
3806,98,280846.28,-3.733789,-38.498131,Fortaleza
3807,100,218435.99,-3.747069,-38.477108,Fortaleza
3808,100,218435.99,-3.747069,-38.477108,Fortaleza
3809,100,218435.99,-3.747069,-38.477108,Fortaleza
3810,180,259002.68,-3.732693,-38.504745,Fortaleza
3811,202,230918.05,-3.728173,-38.496777,Fortaleza
3812,123,237159.08,-3.743245,-38.497288,Fortaleza
3813,133,171628.28,-3.747069,-38.477108,Fortaleza
3814,81,159146.22,-3.747069,-38.477108,Fortaleza
3815,70,136990.57,-3.74719,-38.523746,Fortaleza
3816,96,180989.82,-3.744556,-38.503109,Fortaleza
3817,64,154465.45,-3.742591,-38.5047,Fortaleza
3818,80,149784.68,-3.747069,-38.477108,Fortaleza
3820,68,149160.58,-3.738412,-38.533012,Fortaleza
3821,75,156025.71,-3.760566,-38.490471,Fortaleza
3822,165,199712.91,-3.747069,-38.477108,Fortaleza
3823,145,224677.02,-3.736566,-38.508343,Fortaleza
3824,118,156025.71,-3.7303763,-38.4850779,Fortaleza
3825,120,337639.64,-3.736566,-38.508343,Fortaleza
3826,91,254321.91,-3.736566,-38.508343,Fortaleza
3827,91,226773.38,-3.736566,-38.508343,Fortaleza
3828,238,131061.59,-3.7398611,-38.4588303,Fortaleza
3830,114,156025.71,-3.732433,-38.5047,Fortaleza
3831,91,237159.08,-3.736566,-38.508343,Fortaleza
3832,100,165387.25,-3.737044,-38.499638,Fortaleza
3833,68,152905.19,-3.795882,-38.477108,Fortaleza
3835,68,140423.14,-3.748406,-38.529655,Fortaleza
3836,165,102976.97,-3.733789,-38.498131,Fortaleza
3837,141,146664.17,-3.733789,-38.498131,Fortaleza
3838,67,154465.45,-3.726883,-38.49419,Fortaleza
3839,137,152905.19,-3.742591,-38.5047,Fortaleza
3840,108,102976.97,-3.729643,-38.482643,Fortaleza
3841,74,213255.94,-3.774008,-38.490818,Fortaleza
3842,135,343256.56,-3.747069,-38.477108,Fortaleza
3843,120,115459.02,-3.747069,-38.477108,Fortaleza
3844,161,296448.85,-3.759676,-38.485558,Fortaleza
3845,189,440824.75,-3.767818,-38.492821,Fortaleza
3846,77,162266.74,-3.726883,-38.49419,Fortaleza
3847,118,107657.74,-3.734332,-38.487621,Fortaleza
3848,98,199712.91,-3.733789,-38.498131,Fortaleza
3849,117,115459.02,-3.763897,-38.5401123,Fortaleza
3850,186,156025.71,-3.747069,-38.477108,Fortaleza
3851,74,180989.82,-3.774008,-38.490818,Fortaleza
3852,170,202833.42,-3.730499,-38.509892,Fortaleza
3854,62,115459.02,-3.756806,-38.524403,Fortaleza
3855,117,202833.42,-3.747069,-38.477108,Fortaleza
3856,112,202833.42,-3.731695,-38.488731,Fortaleza
3858,120,277725.76,-3.736566,-38.508343,Fortaleza
3863,150,218435.99,-3.735313,-38.49155,Fortaleza
3864,203,227797.54,-3.733873,-38.488148,Fortaleza
3868,240,390064.28,-3.71951,-38.515877,Fortaleza
3872,125,131061.59,-3.732433,-38.5047,Fortaleza
3874,78,124820.57,-3.7494658,-38.506904,Fortaleza
3875,83,140423.14,-3.747069,-38.477108,Fortaleza
3876,107,84253.88,-3.9018995,-38.3632484,Aquiraz
3878,116,234038.56,-3.731695,-38.488731,Fortaleza
3880,120,143543.65,-3.766579,-38.492878,Fortaleza
3882,61,140423.14,-3.733956,-38.492195,Fortaleza
3883,64,140423.14,-3.732433,-38.5047,Fortaleza
3884,74,134182.11,-3.794777,-38.498131,Fortaleza
3885,210,280846.28,-3.747069,-38.477108,Fortaleza
3886,133,186606.75,-3.747069,-38.477108,Fortaleza
3887,120,202833.42,-3.754091,-38.515228,Fortaleza
3888,61,124820.57,-3.741709,-38.511925,Fortaleza
3889,82,152905.19,-3.726883,-38.49419,Fortaleza
3890,105,113898.77,-3.734332,-38.487621,Fortaleza
3892,150,165387.25,-3.760839,-38.484619,Fortaleza
3893,60,121700.05,-3.741229,-38.477791,Fortaleza
3894,54,107657.74,-3.722278,-38.465279,Fortaleza
3895,75,92055.17,-3.809624,-38.563793,Fortaleza
3896,153,405666.85,-3.734332,-38.487621,Fortaleza
3897,156,215315.48,-3.630143,-38.742054,Caucaia
3898,64,121700.05,-3.733422,-38.559044,Fortaleza
3899,56,107657.74,-3.733422,-38.559044,Fortaleza
3901,67,84253.88,-3.795329,-38.487621,Fortaleza
3903,85,162266.74,-3.742492,-38.492767,Fortaleza
3904,108,202833.42,-3.731724,-38.495735,Fortaleza
3905,80,226549.33,-3.726883,-38.49419,Fortaleza
3907,207,343256.56,-3.739755,-38.461334,Fortaleza
3908,151,234038.56,-3.748079,-38.497749,Fortaleza
3909,65,140423.14,-3.726883,-38.49419,Fortaleza
3910,149,127941.08,-3.747069,-38.477108,Fortaleza
3911,101,124820.57,-3.735313,-38.49155,Fortaleza
3913,150,177869.31,-3.773416,-38.485622,Fortaleza
3914,105,99856.45,-3.767503,-38.533596,Fortaleza
3916,76,196592.39,-3.731695,-38.488731,Fortaleza
3917,80,140423.14,-3.7273,-38.485538,Fortaleza
3918,126,171628.28,-3.732433,-38.5047,Fortaleza
3920,122,127941.08,-3.742591,-38.5047,Fortaleza
3921,97,90494.91,-3.75771,-38.517403,Fortaleza
3922,160,184110.34,-3.744556,-38.503109,Fortaleza
3923,120,196592.39,-3.728506,-38.512775,Fortaleza
3924,80,174748.79,-3.747069,-38.477108,Fortaleza
3925,70,130749.54,-3.74719,-38.523746,Fortaleza
3926,70,162266.74,-3.744675,-38.513313,Fortaleza
3927,125,152905.19,-3.768086,-38.49416,Fortaleza
3928,73,140423.14,-3.726883,-38.49419,Fortaleza
3931,69,127941.08,-3.741229,-38.477791,Fortaleza
3932,90,112338.51,-3.748406,-38.529655,Fortaleza
3933,103,156025.71,-3.726883,-38.49419,Fortaleza
3935,60,87374.39,-3.747069,-38.477108,Fortaleza
3936,111,224677.02,-3.747069,-38.477108,Fortaleza
3937,61,140423.14,-3.741709,-38.511925,Fortaleza
3939,141,171628.28,-3.752334,-38.502289,Fortaleza
3940,170,234038.56,-3.760839,-38.484619,Fortaleza
3941,114,205953.94,-3.7481821,-38.4946628,Fortaleza
3943,138,323909.38,-3.734332,-38.487621,Fortaleza
3944,92,150203.14,-3.7823631,-38.5578852,Fortaleza
3945,165,382262.99,-3.734332,-38.487621,Fortaleza
3946,87,236432.94,-3.737848,-38.517838,Fortaleza
3947,55,143855.7,-3.734332,-38.487621,Fortaleza
3949,92,184110.34,-3.748406,-38.529655,Fortaleza
3950,109,268676.27,-3.734332,-38.487621,Fortaleza
3951,94,239655.49,-3.734332,-38.487621,Fortaleza
3952,67,191118.7,-3.732433,-38.5047,Fortaleza
3953,55,140423.14,-3.73808,-38.473259,Fortaleza
3956,63,103990.2,-3.812237,-38.533596,Fortaleza
3957,200,177869.31,-3.735723,-38.481918,Fortaleza
3961,113,90494.91,-3.74057,-38.509571,Fortaleza
3962,69,131061.59,-3.741638,-38.52309,Fortaleza
3963,104,140423.14,-3.729989,-38.551979,Fortaleza
3965,113,321295.94,-3.999737,-38.442928,Aquiraz
3966,148,489427.69,-3.999737,-38.442928,Aquiraz
