area_m2,price_usd,lat,lon,place
170,146664.17,-3.738561,-38.508968,Fortaleza
130,218435.99,-3.741913,-38.507984,Fortaleza
128,452474.56,-3.742591,-38.5047,Fortaleza
70,159427.07,-3.745306,-38.505108,Fortaleza
164,249641.14,-3.733789,-38.498131,Fortaleza
233,405666.85,-3.734332,-38.487621,Fortaleza
185,421269.42,-3.728189,-38.504482,Fortaleza
240,468077.13,-3.728173,-38.496777,Fortaleza
165,249641.14,-3.742591,-38.5047,Fortaleza
91,171628.28,-3.746504,-38.496136,Fortaleza
206,390064.28,-3.747069,-38.477108,Fortaleza
126,212194.96,-3.748079,-38.497749,Fortaleza
116,255882.16,-3.747069,-38.477108,Fortaleza
127,146664.17,-3.747069,-38.477108,Fortaleza
71,156025.71,-3.763332,-38.484375,Fortaleza
153,405666.85,-3.734332,-38.487621,Fortaleza
177,349497.59,-3.762844,-38.478535,Fortaleza
117,131061.59,-3.748884,-38.515896,Fortaleza
110,87374.39,-3.7365052,-38.4717235,Fortaleza
68,102976.97,-3.741229,-38.477791,Fortaleza
58,99856.45,-3.741229,-38.477791,Fortaleza
113,218435.99,-3.999737,-38.442928,Aquiraz
101,78012.85,-3.741229,-38.477791,Fortaleza
200,343256.56,-3.747069,-38.477108,Fortaleza
87,92055.17,-3.748738,-38.499027,Fortaleza
66,78012.85,-3.7523198,-38.5062557,Fortaleza
176,137302.62,-3.748535,-38.505444,Fortaleza
145,274605.25,-3.755746,-38.466591,Fortaleza
64,115459.02,-3.732433,-38.5047,Fortaleza
137,156025.71,-3.736566,-38.508343,Fortaleza
84,193471.88,-3.738561,-38.508968,Fortaleza
102,118579.54,-3.746994,-38.507092,Fortaleza
110,93615.42,-3.732433,-38.5047,Fortaleza
60,124820.57,-3.733789,-38.498131,Fortaleza
125,187230.85,-3.741913,-38.507984,Fortaleza
112,156025.71,-3.733789,-38.498131,Fortaleza
87,93615.42,-3.741888,-38.517216,Fortaleza
126,171628.28,-3.730719,-38.49221,Fortaleza
87,102976.97,-3.729147,-38.490417,Fortaleza
64,265243.71,-3.726883,-38.49419,Fortaleza
173,265243.71,-3.731724,-38.495735,Fortaleza
238,499282.28,-3.728173,-38.496777,Fortaleza
166,152905.19,-3.733789,-38.498131,Fortaleza
200,337015.54,-3.742591,-38.5047,Fortaleza
164,312051.42,-3.752334,-38.502289,Fortaleza
66,227797.54,-3.726883,-38.49419,Fortaleza
56,121700.05,-3.742591,-38.5047,Fortaleza
190,405666.85,-3.7286572,-38.5070479,Fortaleza
70,202833.42,-3.733789,-38.498131,Fortaleza
92,209074.45,-3.741709,-38.511925,Fortaleza
162,227797.54,-3.7268,-38.507565,Fortaleza
76,212194.96,-3.731695,-38.488731,Fortaleza
150,218435.99,-3.733956,-38.492195,Fortaleza
82,87374.39,-3.7605652,-38.5311297,Fortaleza
240,374461.71,-3.728173,-38.496777,Fortaleza
80,136990.57,-3.742591,-38.5047,Fortaleza
112,93615.42,-3.735896,-38.522251,Fortaleza
64,87374.39,-3.753634,-38.468723,Fortaleza
177,361979.65,-3.747069,-38.477108,Fortaleza
126,215315.48,-3.747069,-38.477108,Fortaleza
120,227797.54,-3.747069,-38.477108,Fortaleza
63,109217.99,-3.747069,-38.477108,Fortaleza
64,118579.54,-3.756806,-38.524403,Fortaleza
56,90494.91,-3.741638,-38.52309,Fortaleza
70,131061.59,-3.741638,-38.52309,Fortaleza
68,156025.71,-3.748406,-38.529655,Fortaleza
120,149784.68,-3.756806,-38.524403,Fortaleza
65,88934.65,-3.767503,-38.533596,Fortaleza
211,305810.39,-3.768856,-38.487968,Fortaleza
142,156025.71,-3.760486,-38.488823,Fortaleza
140,224677.02,-3.764348,-38.489929,Fortaleza
148,404106.59,-3.762158,-38.485336,Fortaleza
82,184110.34,-3.767818,-38.492821,Fortaleza
63,82381.57,-3.812237,-38.533596,Fortaleza
63,87374.39,-3.812237,-38.533596,Fortaleza
101,99856.45,-3.729989,-38.551979,Fortaleza
140,196592.39,-3.730393,-38.561062,Fortaleza
112,106097.48,-3.7339052,-38.5637714,Fortaleza
80,115459.02,-3.762844,-38.478535,Fortaleza
86,81133.37,-3.72187,-38.551979,Fortaleza
91,117019.28,-3.729989,-38.551979,Fortaleza
67,98296.19,-3.729989,-38.551979,Fortaleza
138,140423.14,-3.726883,-38.49419,Fortaleza
81,151344.94,-3.726883,-38.49419,Fortaleza
75,121700.05,-3.725485,-38.488728,Fortaleza
125,255882.16,-3.726883,-38.49419,Fortaleza
63,124820.57,-3.725485,-38.488728,Fortaleza
203,92055.17,-3.7116281,-38.5540891,Fortaleza
105,171628.28,-3.789071,-38.509956,Fortaleza
68,78012.85,-3.782297,-38.503387,Fortaleza
120,81133.37,-3.730811,-38.477108,Fortaleza
65,99856.45,-3.794777,-38.498131,Fortaleza
65,93615.42,-3.794777,-38.498131,Fortaleza
138,93615.42,-3.738705,-38.518559,Fortaleza
117,99856.45,-3.746994,-38.507092,Fortaleza
131,109217.99,-3.73771,-38.475487,Fortaleza
90,185957.06,-3.73771,-38.475487,Fortaleza
70,166947.51,-3.741229,-38.477791,Fortaleza
112,180989.82,-3.999737,-38.442928,Aquiraz
78,177245.21,-3.630143,-38.742054,Caucaia
58,124820.57,-3.722278,-38.465279,Fortaleza
178,180989.82,-3.722278,-38.465279,Fortaleza
57,89246.7,-3.794225,-38.50864,Fortaleza
57,89246.7,-3.794225,-38.50864,Fortaleza
80,116085.62,-3.7195719,-38.5440701,Fortaleza
69,112498.28,-3.725391,-38.52309,Fortaleza
78,114138.42,-3.7195719,-38.5440701,Fortaleza
78,97003.05,-3.7195719,-38.5440701,Fortaleza
78,114138.42,-3.7195719,-38.5440701,Fortaleza
124,115459.02,-3.721626,-38.551071,Fortaleza
80,109217.99,-3.746457,-38.556091,Fortaleza
158,396211.69,-3.738561,-38.508968,Fortaleza
56,156025.71,-3.741709,-38.511925,Fortaleza
119,137302.62,-3.741709,-38.511925,Fortaleza
173,296448.85,-3.733789,-38.498131,Fortaleza
55,102976.97,-3.724844,-38.572979,Fortaleza
54,99544.4,-3.724844,-38.572979,Fortaleza
73,133870.06,-3.724844,-38.572979,Fortaleza
72,133870.06,-3.724844,-38.572979,Fortaleza
94,169443.92,-3.724844,-38.572979,Fortaleza
63,103478.74,-3.756041,-38.550083,Fortaleza
80,138800.47,-3.752324,-38.551979,Fortaleza
60,92120.07,-3.756041,-38.550083,Fortaleza
80,170424.7,-3.744422,-38.539082,Fortaleza
73,146434.18,-3.744422,-38.539082,Fortaleza
102,121700.05,-3.747069,-38.477108,Fortaleza
104,199712.91,-3.767818,-38.492821,Fortaleza
148,452474.56,-3.762158,-38.485336,Fortaleza
74,163826.99,-3.774008,-38.490818,Fortaleza
138,322240.52,-3.764348,-38.489929,Fortaleza
164,337713.91,-3.763332,-38.484375,Fortaleza
84,140423.14,-3.758406,-38.571667,Fortaleza
82,165387.25,-3.739817,-38.555347,Fortaleza
171,307951.07,-3.7409152,-38.5618555,Fortaleza
58,78053.42,-3.812237,-38.533596,Fortaleza
63,134182.11,-3.721134,-38.515652,Fortaleza
75,177197.77,-3.741888,-38.517216,Fortaleza
84,166152.4,-3.724844,-38.572979,Fortaleza
56,117101.66,-3.733422,-38.559044,Fortaleza
80,143543.65,-3.737558,-38.582165,Fortaleza
70,176604.88,-3.788293,-38.466591,Fortaleza
72,129196.46,-3.783123,-38.487621,Fortaleza
61,93615.42,-3.72187,-38.551979,Fortaleza
76,87374.39,-3.72187,-38.551979,Fortaleza
71,131394.55,-3.728054,-38.569302,Fortaleza
63,111631.4,-3.75609,-38.596596,Fortaleza
63,115146.97,-3.75609,-38.596596,Fortaleza
55,107969.79,-3.741638,-38.52309,Fortaleza
189,429694.81,-3.7387679,-38.4698894,Fortaleza
165,378206.32,-3.7387679,-38.4698894,Fortaleza
67,124862.07,-3.75609,-38.596596,Fortaleza
57,107665.85,-3.75609,-38.596596,Fortaleza
60,86770.89,-3.788236,-38.570072,Fortaleza
57,110434.99,-3.999737,-38.442928,Aquiraz
63,132060.16,-3.999737,-38.442928,Aquiraz
63,102825.62,-3.80239,-38.566593,Fortaleza
64,109021.71,-3.80239,-38.566593,Fortaleza
54,92510.14,-3.80239,-38.566593,Fortaleza
63,101889.47,-3.80239,-38.566593,Fortaleza
54,89244.52,-3.80239,-38.566593,Fortaleza
99,180571.67,-3.808945,-38.492897,Fortaleza
89,174550.95,-3.808945,-38.492897,Fortaleza
103,195970.47,-3.808945,-38.492897,Fortaleza
99,180571.67,-3.808945,-38.492897,Fortaleza
103,199949.44,-3.808945,-38.492897,Fortaleza
99,180571.67,-3.808945,-38.492897,Fortaleza
89,162523.55,-3.808945,-38.492897,Fortaleza
103,195970.47,-3.808945,-38.492897,Fortaleza
57,89246.7,-3.794225,-38.50864,Fortaleza
150,234038.56,-3.748079,-38.497749,Fortaleza
172,467671.47,-3.750316,-38.492878,Fortaleza
111,265551.7,-3.755746,-38.466591,Fortaleza
78,150227.17,-3.747069,-38.477108,Fortaleza
116,276854.83,-3.747069,-38.477108,Fortaleza
116,251201.39,-3.747069,-38.477108,Fortaleza
100,228888.16,-3.741648,-38.483677,Fortaleza
105,251590.52,-3.747069,-38.477108,Fortaleza
53,80521.43,-3.716053,-38.546726,Fortaleza
215,227797.54,-3.741175,-38.490189,Fortaleza
156,437007.42,-3.743245,-38.497288,Fortaleza
136,271484.74,-3.74446,-38.496861,Fortaleza
60,85814.14,-3.732433,-38.5047,Fortaleza
93,224677.02,-3.746504,-38.496136,Fortaleza
149,131061.59,-3.736384,-38.49836,Fortaleza
70,151344.94,-3.737848,-38.517838,Fortaleza
200,296448.85,-3.746688,-38.509289,Fortaleza
143,496941.89,-3.738561,-38.508968,Fortaleza
132,391691.31,-3.733658,-38.49313,Fortaleza
158,396211.69,-3.738561,-38.508968,Fortaleza
168,156025.71,-3.738561,-38.508968,Fortaleza
75,152905.19,-3.742434,-38.506721,Fortaleza
83,169100.66,-3.738561,-38.508968,Fortaleza
117,299569.36,-3.732433,-38.5047,Fortaleza
100,213692.81,-3.738561,-38.508968,Fortaleza
126,279683.57,-3.742512,-38.513828,Fortaleza
121,288226.29,-3.742591,-38.5047,Fortaleza
57,139424.57,-3.738561,-38.508968,Fortaleza
89,227349.43,-3.738561,-38.508968,Fortaleza
84,202000.87,-3.738561,-38.508968,Fortaleza
115,254927.29,-3.737848,-38.517838,Fortaleza
95,267696.12,-3.732433,-38.5047,Fortaleza
111,255119.51,-3.741888,-38.517216,Fortaleza
112,137302.62,-3.738766,-38.5056379,Fortaleza
129,338104.91,-3.738561,-38.508968,Fortaleza
98,226883.23,-3.738766,-38.5056379,Fortaleza
79,206631.09,-3.744675,-38.513313,Fortaleza
120,271484.74,-3.741709,-38.511925,Fortaleza
107,239936.34,-3.737848,-38.517838,Fortaleza
95,177965.11,-3.742434,-38.506721,Fortaleza
118,397650.87,-3.732693,-38.504745,Fortaleza
72,215315.48,-3.726883,-38.49419,Fortaleza
92,149784.68,-3.731695,-38.488731,Fortaleza
91,192753.22,-3.733789,-38.498131,Fortaleza
56,140423.14,-3.741709,-38.511925,Fortaleza
85,232107.28,-3.726883,-38.49419,Fortaleza
105,177869.31,-3.741709,-38.511925,Fortaleza
164,465875.3,-3.731699,-38.492516,Fortaleza
120,335811.02,-3.741709,-38.511925,Fortaleza
163,470710.54,-3.741709,-38.511925,Fortaleza
110,279428.32,-3.731695,-38.488731,Fortaleza
126,415734.88,-3.742591,-38.5047,Fortaleza
152,409099.41,-3.733873,-38.488148,Fortaleza
61,182550.08,-3.732693,-38.504745,Fortaleza
56,137302.62,-3.741709,-38.511925,Fortaleza
56,168507.77,-3.741709,-38.511925,Fortaleza
110,253800.47,-3.728506,-38.512775,Fortaleza
66,255882.16,-3.726883,-38.49419,Fortaleza
66,234038.56,-3.726883,-38.49419,Fortaleza
92,196592.39,-3.741709,-38.511925,Fortaleza
66,265243.71,-3.726883,-38.49419,Fortaleza
76,180053.67,-3.726883,-38.49419,Fortaleza
149,202833.42,-3.733658,-38.49313,Fortaleza
134,156025.71,-3.742591,-38.5047,Fortaleza
160,243400.11,-3.730499,-38.509892,Fortaleza
145,452474.56,-3.725148,-38.505863,Fortaleza
89,196606.75,-3.782062,-38.546268,Fortaleza
63,103346.12,-3.795253,-38.566418,Fortaleza
80,240812.58,-3.747069,-38.477108,Fortaleza
126,288767.08,-3.747069,-38.477108,Fortaleza
98,254639.58,-3.747069,-38.477108,Fortaleza
96,281442.3,-3.7465103,-38.4720368,Fortaleza
112,247318.23,-3.747069,-38.477108,Fortaleza
150,357706.73,-3.747069,-38.477108,Fortaleza
165,425993.88,-3.747069,-38.477108,Fortaleza
230,507208.38,-3.748738,-38.499027,Fortaleza
154,391358.35,-3.748738,-38.499027,Fortaleza
100,305048.68,-3.747069,-38.477108,Fortaleza
95,229201.77,-3.747069,-38.477108,Fortaleza
117,303937.46,-3.756806,-38.524403,Fortaleza
164,400767.64,-3.756806,-38.524403,Fortaleza
106,210634.71,-3.74719,-38.523746,Fortaleza
90,202833.42,-3.748406,-38.529655,Fortaleza
146,374461.71,-3.747069,-38.477108,Fortaleza
111,285549.21,-3.767503,-38.533596,Fortaleza
90,183410.41,-3.741638,-38.52309,Fortaleza
87,203625.72,-3.782062,-38.546268,Fortaleza
132,333895.02,-3.748406,-38.529655,Fortaleza
203,480487.42,-3.767503,-38.533596,Fortaleza
182,382096.67,-3.774008,-38.490818,Fortaleza
146,311739.37,-3.772432,-38.492786,Fortaleza
186,408787.36,-3.772432,-38.492786,Fortaleza
118,271520.62,-3.774688,-38.484921,Fortaleza
172,389735.69,-3.766579,-38.492878,Fortaleza
126,215480.87,-3.77714,-38.487774,Fortaleza
81,152753.54,-3.783123,-38.487621,Fortaleza
74,189945.7,-3.774008,-38.490818,Fortaleza
70,161716.28,-3.783123,-38.487621,Fortaleza
138,323439.11,-3.764348,-38.489929,Fortaleza
164,352755.41,-3.783123,-38.487621,Fortaleza
164,369643.63,-3.765418,-38.486664,Fortaleza
70,146664.17,-3.774688,-38.484921,Fortaleza
70,165075.2,-3.774688,-38.484921,Fortaleza
70,187230.85,-3.774688,-38.484921,Fortaleza
70,156025.71,-3.774688,-38.484921,Fortaleza
70,156025.71,-3.774688,-38.484921,Fortaleza
70,149784.68,-3.774688,-38.484921,Fortaleza
112,269612.43,-3.774688,-38.484921,Fortaleza
70,139437.99,-3.774688,-38.484921,Fortaleza
76,165614.74,-3.773762,-38.497952,Fortaleza
177,413935.28,-3.759676,-38.485558,Fortaleza
72,143353.3,-3.759676,-38.485558,Fortaleza
146,338671.9,-3.759046,-38.490158,Fortaleza
164,414529.11,-3.763919,-38.487679,Fortaleza
70,163765.83,-3.774688,-38.484921,Fortaleza
106,217499.84,-3.772432,-38.492786,Fortaleza
141,292886.16,-3.774008,-38.490818,Fortaleza
78,180048.68,-3.7598488,-38.4872336,Fortaleza
71,168700.61,-3.7598488,-38.4872336,Fortaleza
77,178442.86,-3.7598488,-38.4872336,Fortaleza
71,158671.28,-3.774008,-38.490818,Fortaleza
101,237894.9,-3.774008,-38.490818,Fortaleza
94,189773.76,-3.736215,-38.549351,Fortaleza
151,292539.47,-3.7409152,-38.5618555,Fortaleza
82,182771.01,-3.767818,-38.492821,Fortaleza
58,77836.23,-3.812237,-38.533596,Fortaleza
75,177197.77,-3.728506,-38.512775,Fortaleza
84,173188.54,-3.742708,-38.561169,Fortaleza
120,235910.87,-3.742708,-38.561169,Fortaleza
80,203910.94,-3.737848,-38.517838,Fortaleza
70,193471.88,-3.720492,-38.515106,Fortaleza
234,405666.85,-3.71951,-38.515877,Fortaleza
72,171628.28,-3.721922,-38.515682,Fortaleza
87,166339.32,-3.729989,-38.551979,Fortaleza
117,210731.76,-3.733244,-38.563896,Fortaleza
85,148588.27,-3.733244,-38.563896,Fortaleza
92,212194.96,-3.731622,-38.486061,Fortaleza
86,229377.76,-3.728116,-38.487968,Fortaleza
120,227985.39,-3.729989,-38.551979,Fortaleza
91,219403.98,-3.788293,-38.466591,Fortaleza
54,112856.83,-3.7752511,-38.476947,Fortaleza
72,129196.46,-3.783123,-38.487621,Fortaleza
117,240279.59,-3.772418,-38.485336,Fortaleza
61,78087.74,-3.800027,-38.51046,Fortaleza
114,241796.16,-3.8079797,-38.496936,Fortaleza
116,275000.62,-3.807199,-38.494484,Fortaleza
126,270846.59,-3.807199,-38.494484,Fortaleza
95,203247.2,-3.807199,-38.494484,Fortaleza
90,210636.89,-3.8079797,-38.496936,Fortaleza
71,133668.16,-3.72187,-38.551979,Fortaleza
53,96488.17,-3.75609,-38.596596,Fortaleza
65,149784.68,-3.726883,-38.49419,Fortaleza
87,168070.89,-3.794777,-38.498131,Fortaleza
103,186172.06,-3.8122357,-38.4923404,Fortaleza
80,170976.4,-3.808945,-38.492897,Fortaleza
99,191995.25,-3.806473,-38.469219,Fortaleza
89,162523.55,-3.8122357,-38.4923404,Fortaleza
70,152281.09,-3.741638,-38.52309,Fortaleza
189,429694.81,-3.734332,-38.487621,Fortaleza
64,173500.59,-3.734332,-38.487621,Fortaleza
130,303938.08,-3.734332,-38.487621,Fortaleza
58,111255.69,-3.741229,-38.477791,Fortaleza
54,86416.71,-3.788236,-38.570072,Fortaleza
113,280185.98,-3.999737,-38.442928,Aquiraz
150,96735.94,-3.735723,-38.481918,Fortaleza
136,368037.5,-3.999737,-38.442928,Aquiraz
87,153928.72,-3.999737,-38.442928,Aquiraz
79,138059.66,-3.999737,-38.442928,Aquiraz
95,247311.67,-3.630143,-38.742054,Caucaia
57,110434.99,-3.999737,-38.442928,Aquiraz
221,520411.9,-3.7604023,-38.4897058,Fortaleza
90,206585.22,-3.760566,-38.490471,Fortaleza
143,196592.39,-3.747069,-38.477108,Fortaleza
114,109217.99,-3.738422,-38.475664,Fortaleza
145,296448.85,-3.750421,-38.462497,Fortaleza
78,82693.62,-3.75215,-38.466688,Fortaleza
119,124820.57,-3.738422,-38.475664,Fortaleza
116,234038.56,-3.750421,-38.462497,Fortaleza
116,218404.79,-3.750421,-38.462497,Fortaleza
130,287087.31,-3.748288,-38.469052,Fortaleza
112,374461.71,-3.741709,-38.511925,Fortaleza
94,178772.38,-3.806473,-38.469219,Fortaleza
110,220932.4,-3.747069,-38.477108,Fortaleza
123,249017.03,-3.747069,-38.477108,Fortaleza
65,100747.67,-3.794777,-38.498131,Fortaleza
126,278824.81,-3.747069,-38.477108,Fortaleza
176,397309.49,-3.747069,-38.477108,Fortaleza
170,124820.57,-3.738561,-38.508968,Fortaleza
60,123718.71,-3.738412,-38.533012,Fortaleza
65,109403.66,-3.724835,-38.53487,Fortaleza
78,151720.33,-3.7344186,-38.5300598,Fortaleza
118,288440.36,-3.747069,-38.477108,Fortaleza
130,307978.84,-3.747069,-38.477108,Fortaleza
64,78012.85,-3.80239,-38.566593,Fortaleza
55,81133.37,-3.8062243,-38.5681573,Fortaleza
172,379142.48,-3.767818,-38.492821,Fortaleza
72,80814.76,-3.749303,-38.466316,Fortaleza
210,396305.31,-3.732433,-38.5047,Fortaleza
80,198152.65,-3.733789,-38.498131,Fortaleza
73,193471.88,-3.732693,-38.504745,Fortaleza
82,101574.4,-3.739245,-38.53476,Fortaleza
111,246520.62,-3.747069,-38.477108,Fortaleza
111,243400.11,-3.747069,-38.477108,Fortaleza
111,246520.62,-3.747069,-38.477108,Fortaleza
158,390064.28,-3.747069,-38.477108,Fortaleza
92,165387.25,-3.767503,-38.533596,Fortaleza
110,137302.62,-3.7559172,-38.5321648,Fortaleza
169,390064.28,-3.760839,-38.484619,Fortaleza
169,405666.85,-3.760839,-38.484619,Fortaleza
152,358859.13,-3.733873,-38.488148,Fortaleza
69,159146.22,-3.766579,-38.492878,Fortaleza
152,343256.56,-3.734332,-38.487621,Fortaleza
68,120139.79,-3.999737,-38.442928,Aquiraz
136,246520.62,-3.999737,-38.442928,Aquiraz
100,165387.25,-3.999737,-38.442928,Aquiraz
100,224677.02,-3.999737,-38.442928,Aquiraz
107,149784.68,-3.999737,-38.442928,Aquiraz
123,230377.27,-3.774008,-38.490818,Fortaleza
70,154465.45,-3.774688,-38.484921,Fortaleza
133,343537.41,-3.737848,-38.517838,Fortaleza
65,84253.88,-3.809187,-38.573856,Fortaleza
56,92055.17,-3.742099,-38.522838,Fortaleza
116,246208.57,-3.8591164669,-38.3854579926,Aquiraz
101,187230.85,-3.794777,-38.498131,Fortaleza
82,311739.37,-3.726883,-38.49419,Fortaleza
54,130884.35,-3.738412,-38.533012,Fortaleza
62,172907.07,-3.647672,-38.696972,Caucaia
69,207624.97,-3.766579,-38.492878,Fortaleza
119,146664.17,-3.739211,-38.471851,Fortaleza
115,261688.51,-3.630143,-38.742054,Caucaia
75,162929.85,-3.7922792,-38.5881036,Fortaleza
109,263561.44,-3.766579,-38.492878,Fortaleza
97,240539.84,-3.747069,-38.477108,Fortaleza
56,156025.71,-3.741709,-38.511925,Fortaleza
72,135118.26,-3.724844,-38.572979,Fortaleza
94,169443.92,-3.724844,-38.572979,Fortaleza
80,152905.19,-3.734913,-38.492496,Fortaleza
75,121388.0,-3.757072,-38.553467,Fortaleza
120,327653.99,-3.747069,-38.477108,Fortaleza
93,249683.89,-3.744675,-38.513313,Fortaleza
144,321263.49,-3.783123,-38.487621,Fortaleza
56,92055.17,-3.721786,-38.478965,Fortaleza
116,79573.11,-3.749755,-38.522962,Fortaleza
130,161884.2,-3.735496,-38.488865,Fortaleza
117,90494.91,-3.758597,-38.527107,Fortaleza
158,218435.99,-3.733956,-38.492195,Fortaleza
75,124820.57,-3.762844,-38.478535,Fortaleza
184,374461.71,-3.731622,-38.486061,Fortaleza
158,265243.71,-3.735313,-38.49155,Fortaleza
126,281470.38,-3.747069,-38.477108,Fortaleza
151,269144.35,-3.739274,-38.562298,Fortaleza
69,84253.88,-3.8481419,-38.3931537,Aquiraz
130,215315.48,-3.837316455,-38.3977881074,Aquiraz
68,162266.74,-3.837677,-38.400569,Aquiraz
119,196592.39,-3.731695,-38.488731,Fortaleza
68,140423.14,-3.8366581106,-38.4016907215,Aquiraz
67,167777.56,-3.737219,-38.535545,Fortaleza
75,191557.44,-3.737219,-38.535545,Fortaleza
122,296858.26,-3.742506,-38.4831217,Fortaleza
74,158869.43,-3.774008,-38.490818,Fortaleza
100,202833.42,-3.8359087749,-38.4002637863,Aquiraz
71,139437.99,-3.774688,-38.484921,Fortaleza
142,308930.91,-3.74719,-38.523746,Fortaleza
207,436871.99,-3.755746,-38.466591,Fortaleza
74,146352.11,-3.774008,-38.490818,Fortaleza
154,234038.56,-3.743245,-38.497288,Fortaleza
55,117019.28,-3.73808,-38.473259,Fortaleza
58,129501.34,-3.738561,-38.508968,Fortaleza
76,156025.71,-3.77714,-38.487774,Fortaleza
66,358859.13,-3.726883,-38.49419,Fortaleza
66,358859.13,-3.726883,-38.49419,Fortaleza
61,77700.8,-3.712942,-38.56773,Fortaleza
72,79573.11,-3.7357456,-38.5789131,Fortaleza
74,149784.68,-3.744675,-38.513313,Fortaleza
122,132621.85,-3.742591,-38.5047,Fortaleza
112,280846.28,-3.741709,-38.511925,Fortaleza
120,93615.42,-3.75087,-38.515278,Fortaleza
127,78012.85,-3.726333,-38.463623,Fortaleza
64,137302.62,-3.73808,-38.473259,Fortaleza
104,201273.16,-3.999737,-38.442928,Aquiraz
73,134182.11,-3.723951,-38.567634,Fortaleza
87,154153.4,-7.225903,-39.324006,Juazeiro do Norte
217,410659.67,-7.245056,-39.323834,Juazeiro do Norte
73,134182.11,-3.723951,-38.567634,Fortaleza
68,80771.7,-7.255119,-39.428499,Crato
80,88934.65,-7.260095,-39.317429,Juazeiro do Norte
97,159382.13,-7.244879,-39.322584,Juazeiro do Norte
55,102352.86,-7.239585,-39.322343,Juazeiro do Norte
100,197612.8,-7.244343,-39.321249,Juazeiro do Norte
160,290199.71,-7.240809,-39.320776,Juazeiro do Norte
66,88934.65,-3.8062243,-38.5681573,Fortaleza
78,171628.28,-3.7247577,-38.4874706,Fortaleza
66,84253.88,-3.8062243,-38.5681573,Fortaleza
61,208516.81,-3.742591,-38.5047,Fortaleza
125,232478.31,-3.74446,-38.496861,Fortaleza
85,137302.62,-3.807263,-38.492878,Fortaleza
75,117019.28,-3.630143,-38.742054,Caucaia
217,416968.73,-7.245439,-39.322093,Juazeiro do Norte
100,212327.59,-7.244343,-39.321249,Juazeiro do Norte
65,149784.68,-3.8481419,-38.3931537,Aquiraz
68,148224.42,-3.8365510627,-38.4012293816,Aquiraz
98,343256.56,-3.728506,-38.512775,Fortaleza
61,84253.88,-3.774656,-38.571667,Fortaleza
129,252031.45,-3.794777,-38.498131,Fortaleza
100,202833.42,-3.999737,-38.442928,Aquiraz
70,130749.54,-3.7444844,-38.5316047,Fortaleza
117,234038.56,-3.742591,-38.5047,Fortaleza
55,102352.86,-7.239585,-39.322343,Juazeiro do Norte
97,159146.22,-7.245503,-39.319618,Juazeiro do Norte
87,154153.4,-7.225903,-39.324006,Juazeiro do Norte
150,345779.81,-3.743245,-38.497288,Fortaleza
68,165387.25,-3.8380925515,-38.4009289742,Aquiraz
200,312051.42,-3.761953,-38.490116,Fortaleza
91,200024.96,-3.788293,-38.466591,Fortaleza
96,106097.48,-3.753634,-38.468723,Fortaleza
125,112338.51,-3.737848,-38.517838,Fortaleza
131,335658.11,-3.734332,-38.487621,Fortaleza
120,199712.91,-3.728506,-38.512775,Fortaleza
70,99856.45,-3.730263,-38.560987,Fortaleza
64,78012.85,-3.7653134,-38.5540466,Fortaleza
72,131061.59,-3.726883,-38.49419,Fortaleza
96,209074.45,-3.748406,-38.529655,Fortaleza
90,157940.77,-3.72187,-38.551979,Fortaleza
64,137302.62,-3.7347,-38.496689,Fortaleza
68,84253.88,-3.795329,-38.487621,Fortaleza
70,187230.85,-3.726883,-38.49419,Fortaleza
73,159146.22,-3.7987994,-38.4925034,Fortaleza
116,277725.76,-3.75084,-38.461456,Fortaleza
200,327653.99,-3.748738,-38.499027,Fortaleza
62,137302.62,-3.7347,-38.496689,Fortaleza
75,78012.85,-3.741709,-38.511925,Fortaleza
65,105161.33,-3.741229,-38.477791,Fortaleza
78,182407.47,-3.7602855,-38.4880104,Fortaleza
116,168507.77,-3.7481821,-38.4946628,Fortaleza
145,249641.14,-3.747069,-38.477108,Fortaleza
97,165387.25,-3.7544046,-38.5254241,Fortaleza
210,421269.42,-3.733956,-38.492195,Fortaleza
70,118579.54,-3.741229,-38.477791,Fortaleza
56,76399.55,-3.819476,-38.492878,Fortaleza
65,88495.91,-3.819476,-38.492878,Fortaleza
124,296448.85,-3.732693,-38.504745,Fortaleza
70,80821.31,-3.740506,-38.562442,Fortaleza
62,79067.59,-3.770715,-38.588726,Fortaleza
135,121700.05,-3.753562,-38.50864,Fortaleza
112,149784.68,-3.728506,-38.512775,Fortaleza
189,442398.42,-3.767818,-38.492821,Fortaleza
152,355875.92,-3.767818,-38.492821,Fortaleza
152,265243.71,-3.767818,-38.492821,Fortaleza
145,341095.3,-3.747069,-38.477108,Fortaleza
67,125323.9,-3.75609,-38.596596,Fortaleza
57,108064.03,-3.75609,-38.596596,Fortaleza
67,84253.88,-3.75609,-38.596596,Fortaleza
150,234038.56,-3.766579,-38.492878,Fortaleza
129,187230.85,-3.794777,-38.498131,Fortaleza
73,180989.82,-3.731695,-38.488731,Fortaleza
134,187230.85,-3.728173,-38.496777,Fortaleza
53,131061.59,-3.726883,-38.49419,Fortaleza
115,90494.91,-3.794777,-38.498131,Fortaleza
75,165387.25,-3.741709,-38.511925,Fortaleza
70,140423.14,-3.807199,-38.494484,Fortaleza
174,137302.62,-3.73771,-38.475487,Fortaleza
57,134182.11,-3.738561,-38.508968,Fortaleza
80,149784.68,-3.742591,-38.5047,Fortaleza
